transaction_id,merchant_id,created_at,amount_inr
TXN102419,MERCH_ECOM_03,2025-05-11T19:00:00+00:00,2464.09
TXN102420,MERCH_SAAS_02,2025-04-30T09:00:00+00:00,5861.0
TXN102421,MERCH_ECOM_03,2025-06-16T23:00:00+00:00,1700.09
TXN102422,MERCH_DIGITAL_04,2025-05-30T13:00:00+00:00,2181.51
TXN102423,MERCH_DIGITAL_04,2025-04-28T18:00:00+00:00,4214.11
TXN102424,MERCH_SAAS_02,2025-01-22T20:00:00+00:00,1869.6
TXN102425,MERCH_SAAS_02,2025-01-13T11:00:00+00:00,4366.93
TXN102426,MERCH_SAAS_02,2025-03-18T00:00:00+00:00,697.98
TXN102427,MERCH_ECOM_03,2025-06-27T12:00:00+00:00,2331.7
TXN102428,MERCH_ECOM_03,2025-04-27T21:00:00+00:00,2524.57
TXN102429,MERCH_RETAIL_01,2025-06-18T09:00:00+00:00,2555.56
TXN102430,MERCH_ECOM_03,2025-06-07T15:00:00+00:00,1125.68
TXN102431,MERCH_ECOM_03,2025-04-25T23:00:00+00:00,940.64
TXN102432,MERCH_ECOM_03,2025-03-13T09:00:00+00:00,3389.85
TXN102433,MERCH_RETAIL_01,2025-03-24T23:00:00+00:00,2822.22
TXN102434,MERCH_RETAIL_01,2025-01-11T19:00:00+00:00,1709.93
TXN102435,MERCH_DIGITAL_04,2025-06-22T06:00:00+00:00,1733.16
TXN102436,MERCH_RETAIL_01,2025-01-30T08:00:00+00:00,1457.39
TXN102437,MERCH_ECOM_03,2025-02-20T19:00:00+00:00,2304.64
TXN102438,MERCH_RETAIL_01,2025-01-04T17:00:00+00:00,1681.43
TXN102439,MERCH_DIGITAL_04,2025-05-24T09:00:00+00:00,1299.85
TXN102440,MERCH_DIGITAL_04,2025-04-08T19:00:00+00:00,2166.44
TXN102441,MERCH_SAAS_02,2025-01-21T13:00:00+00:00,2175.33
TXN102442,MERCH_ECOM_03,2025-06-07T15:00:00+00:00,3977.93
TXN102443,MERCH_RETAIL_01,2025-02-01T06:00:00+00:00,4443.81
TXN102444,MERCH_RETAIL_01,2025-06-21T06:00:00+00:00,3709.48
TXN102445,MERCH_ECOM_03,2025-03-21T00:00:00+00:00,6514.1
TXN102446,MERCH_RETAIL_01,2025-06-04T07:00:00+00:00,3095.51
TXN102447,MERCH_RETAIL_01,2025-04-05T05:00:00+00:00,5062.39
TXN102448,MERCH_RETAIL_01,2025-06-05T12:00:00+00:00,877.5
TXN102449,MERCH_RETAIL_01,2025-01-18T23:00:00+00:00,1252.58
TXN102450,MERCH_SAAS_02,2025-03-10T00:00:00+00:00,7740.14
TXN102451,MERCH_SAAS_02,2025-06-16T05:00:00+00:00,2760.14
TXN102452,MERCH_RETAIL_01,2025-03-02T06:00:00+00:00,280.13
TXN102453,MERCH_RETAIL_01,2025-06-19T02:00:00+00:00,2755.73
TXN102454,MERCH_SAAS_02,2025-02-22T08:00:00+00:00,2028.48
TXN102455,MERCH_RETAIL_01,2025-04-28T18:00:00+00:00,3973.19
TXN102456,MERCH_ECOM_03,2025-04-24T22:00:00+00:00,1284.51
TXN102457,MERCH_RETAIL_01,2025-01-06T17:00:00+00:00,2901.07
TXN102458,MERCH_RETAIL_01,2025-06-18T04:00:00+00:00,406.46
TXN102459,MERCH_ECOM_03,2025-01-14T10:00:00+00:00,4107.62
TXN102460,MERCH_SAAS_02,2025-04-18T02:00:00+00:00,2405.59
TXN102461,MERCH_SAAS_02,2025-06-06T00:00:00+00:00,1089.71
TXN102462,MERCH_RETAIL_01,2025-01-09T20:00:00+00:00,4495.31
TXN102463,MERCH_SAAS_02,2025-03-22T11:00:00+00:00,3641.48
TXN102464,MERCH_ECOM_03,2025-04-16T11:00:00+00:00,1700.44
TXN102465,MERCH_RETAIL_01,2025-03-12T13:00:00+00:00,4012.21
TXN102466,MERCH_DIGITAL_04,2025-03-24T10:00:00+00:00,2897.96
TXN102467,MERCH_RETAIL_01,2025-01-17T15:00:00+00:00,1860.78
TXN102468,MERCH_ECOM_03,2025-02-26T08:00:00+00:00,4040.09
TXN102469,MERCH_SAAS_02,2025-03-24T12:00:00+00:00,2975.2
TXN102470,MERCH_RETAIL_01,2025-01-02T20:00:00+00:00,1254.05
TXN102471,MERCH_SAAS_02,2025-01-05T00:00:00+00:00,1853.66
TXN102472,MERCH_SAAS_02,2025-01-22T20:00:00+00:00,764.15
TXN102473,MERCH_ECOM_03,2025-01-23T11:00:00+00:00,330.14
TXN102474,MERCH_ECOM_03,2025-06-03T08:00:00+00:00,2300.69
TXN102475,MERCH_RETAIL_01,2025-05-03T14:00:00+00:00,5103.41
TXN102476,MERCH_RETAIL_01,2025-03-21T13:00:00+00:00,6257.06
TXN102477,MERCH_SAAS_02,2025-02-11T07:00:00+00:00,2111.22
TXN102478,MERCH_RETAIL_01,2025-05-19T18:00:00+00:00,2290.53
TXN102479,MERCH_ECOM_03,2025-05-03T14:00:00+00:00,2517.85
TXN102480,MERCH_RETAIL_01,2025-04-10T00:00:00+00:00,4209.28
TXN102481,MERCH_ECOM_03,2025-03-04T15:00:00+00:00,2168.49
TXN102482,MERCH_ECOM_03,2025-04-13T15:00:00+00:00,1446.88
TXN102483,MERCH_RETAIL_01,2025-06-10T08:00:00+00:00,5741.64
TXN102484,MERCH_SAAS_02,2025-03-17T18:00:00+00:00,4190.04
TXN102485,MERCH_ECOM_03,2025-04-07T21:00:00+00:00,1469.73
TXN102486,MERCH_SAAS_02,2025-01-20T15:00:00+00:00,3897.56
TXN102487,MERCH_RETAIL_01,2025-03-19T18:00:00+00:00,5555.91
TXN102488,MERCH_SAAS_02,2025-03-13T20:00:00+00:00,4400.47
TXN102489,MERCH_RETAIL_01,2025-01-18T22:00:00+00:00,3762.41
TXN102490,MERCH_SAAS_02,2025-05-20T03:00:00+00:00,530.83
TXN102491,MERCH_ECOM_03,2025-02-08T03:00:00+00:00,786.63
TXN102492,MERCH_ECOM_03,2025-03-29T17:00:00+00:00,8137.74
TXN102493,MERCH_SAAS_02,2025-04-29T15:00:00+00:00,3713.57
TXN102494,MERCH_RETAIL_01,2025-06-21T09:00:00+00:00,2520.72
TXN102495,MERCH_RETAIL_01,2025-01-15T22:00:00+00:00,2058.17
TXN102496,MERCH_RETAIL_01,2025-06-07T10:00:00+00:00,888.27
TXN102497,MERCH_RETAIL_01,2025-02-13T13:00:00+00:00,2440.26
TXN102498,MERCH_DIGITAL_04,2025-01-08T21:00:00+00:00,1365.45
TXN102499,MERCH_ECOM_03,2025-01-08T18:00:00+00:00,1328.38
TXN102500,MERCH_DIGITAL_04,2025-03-10T11:00:00+00:00,7751.28
TXN102501,MERCH_RETAIL_01,2025-01-28T22:00:00+00:00,4904.6
TXN102502,MERCH_DIGITAL_04,2025-02-09T05:00:00+00:00,1922.52
TXN102503,MERCH_SAAS_02,2025-06-27T09:00:00+00:00,4943.36
TXN102504,MERCH_SAAS_02,2025-06-02T22:00:00+00:00,2678.4
TXN102505,MERCH_ECOM_03,2025-02-17T21:00:00+00:00,6551.45
TXN102506,MERCH_ECOM_03,2025-02-23T11:00:00+00:00,2112.13
TXN102507,MERCH_ECOM_03,2025-06-26T05:00:00+00:00,4036.13
TXN102508,MERCH_ECOM_03,2025-01-24T15:00:00+00:00,2161.88
TXN102509,MERCH_RETAIL_01,2025-04-14T07:00:00+00:00,2057.51
TXN102510,MERCH_SAAS_02,2025-01-15T20:00:00+00:00,4328.19
TXN102511,MERCH_SAAS_02,2025-02-12T06:00:00+00:00,441.09
TXN102512,MERCH_RETAIL_01,2025-01-24T13:00:00+00:00,818.11
TXN102513,MERCH_RETAIL_01,2025-01-22T08:00:00+00:00,5177.52
TXN102514,MERCH_RETAIL_01,2025-02-07T15:00:00+00:00,1351.04
TXN102515,MERCH_RETAIL_01,2025-06-27T15:00:00+00:00,3062.67
TXN102516,MERCH_ECOM_03,2025-03-24T10:00:00+00:00,2866.58
TXN102517,MERCH_SAAS_02,2025-03-14T19:00:00+00:00,1278.96
TXN102518,MERCH_ECOM_03,2025-03-11T20:00:00+00:00,2885.5
TXN102519,MERCH_SAAS_02,2025-06-11T23:00:00+00:00,4715.34
TXN102520,MERCH_SAAS_02,2025-06-29T09:00:00+00:00,433.26
TXN102521,MERCH_SAAS_02,2025-05-20T08:00:00+00:00,3299.21
TXN102522,MERCH_ECOM_03,2025-01-10T02:00:00+00:00,4180.39
TXN102523,MERCH_RETAIL_01,2025-03-27T14:00:00+00:00,2385.03
TXN102524,MERCH_DIGITAL_04,2025-03-25T03:00:00+00:00,1210.72
TXN102525,MERCH_ECOM_03,2025-02-08T23:00:00+00:00,2656.98
TXN102526,MERCH_SAAS_02,2025-02-02T04:00:00+00:00,7961.65
TXN102527,MERCH_SAAS_02,2025-06-04T18:00:00+00:00,3020.64
TXN102528,MERCH_SAAS_02,2025-03-28T00:00:00+00:00,2495.27
TXN102529,MERCH_SAAS_02,2025-02-15T01:00:00+00:00,3624.02
TXN102530,MERCH_ECOM_03,2025-02-24T21:00:00+00:00,400.81
TXN102531,MERCH_RETAIL_01,2025-01-09T16:00:00+00:00,3898.6
TXN102532,MERCH_ECOM_03,2025-01-05T20:00:00+00:00,2818.86
TXN102533,MERCH_RETAIL_01,2025-01-20T13:00:00+00:00,2429.07
TXN102534,MERCH_ECOM_03,2025-06-29T22:00:00+00:00,5273.24
TXN102535,MERCH_SAAS_02,2025-01-28T09:00:00+00:00,261.63
TXN102536,MERCH_ECOM_03,2025-03-20T11:00:00+00:00,563.58
TXN102537,MERCH_RETAIL_01,2025-05-05T15:00:00+00:00,1605.82
TXN102538,MERCH_ECOM_03,2025-04-11T05:00:00+00:00,581.74
TXN102539,MERCH_DIGITAL_04,2025-04-28T02:00:00+00:00,657.76
TXN102540,MERCH_SAAS_02,2025-01-29T00:00:00+00:00,5440.57
TXN102541,MERCH_SAAS_02,2025-02-14T14:00:00+00:00,1873.87
TXN102542,MERCH_SAAS_02,2025-03-04T13:00:00+00:00,1914.19
TXN102543,MERCH_ECOM_03,2025-05-28T13:00:00+00:00,1117.38
TXN102544,MERCH_SAAS_02,2025-02-01T14:00:00+00:00,1942.25
TXN102545,MERCH_RETAIL_01,2025-02-08T15:00:00+00:00,1175.29
TXN102546,MERCH_RETAIL_01,2025-02-18T04:00:00+00:00,11205.11
TXN102547,MERCH_RETAIL_01,2025-02-12T22:00:00+00:00,530.12
TXN102548,MERCH_DIGITAL_04,2025-03-17T08:00:00+00:00,2861.36
TXN102549,MERCH_RETAIL_01,2025-01-08T10:00:00+00:00,4956.33
TXN102550,MERCH_RETAIL_01,2025-03-15T09:00:00+00:00,2169.86
TXN102551,MERCH_ECOM_03,2025-04-27T08:00:00+00:00,1937.38
TXN102552,MERCH_RETAIL_01,2025-05-31T07:00:00+00:00,5092.46
TXN102553,MERCH_ECOM_03,2025-06-08T21:00:00+00:00,755.06
TXN102554,MERCH_DIGITAL_04,2025-03-27T21:00:00+00:00,1778.24
TXN102555,MERCH_SAAS_02,2025-03-21T22:00:00+00:00,513.35
TXN102556,MERCH_RETAIL_01,2025-01-24T09:00:00+00:00,2656.48
TXN102557,MERCH_SAAS_02,2025-04-22T12:00:00+00:00,5546.99
TXN102558,MERCH_RETAIL_01,2025-01-03T07:00:00+00:00,2218.76
TXN102559,MERCH_SAAS_02,2025-06-20T18:00:00+00:00,874.04
TXN102560,MERCH_RETAIL_01,2025-02-15T00:00:00+00:00,3823.11
TXN102561,MERCH_SAAS_02,2025-01-14T20:00:00+00:00,2936.4
TXN102562,MERCH_DIGITAL_04,2025-05-13T06:00:00+00:00,1870.38
TXN102563,MERCH_RETAIL_01,2025-04-16T06:00:00+00:00,2797.93
TXN102564,MERCH_RETAIL_01,2025-03-09T19:00:00+00:00,3547.14
TXN102565,MERCH_ECOM_03,2025-02-22T02:00:00+00:00,3741.36
TXN102566,MERCH_DIGITAL_04,2025-05-28T23:00:00+00:00,3140.38
TXN102567,MERCH_SAAS_02,2025-05-18T16:00:00+00:00,2993.91
TXN102568,MERCH_SAAS_02,2025-03-21T00:00:00+00:00,1520.17
TXN102569,MERCH_SAAS_02,2025-02-06T20:00:00+00:00,1264.01
TXN102570,MERCH_SAAS_02,2025-04-16T09:00:00+00:00,915.45
TXN102571,MERCH_RETAIL_01,2025-01-08T07:00:00+00:00,1691.85
TXN102572,MERCH_RETAIL_01,2025-05-11T13:00:00+00:00,486.13
TXN102573,MERCH_RETAIL_01,2025-02-05T08:00:00+00:00,4449.52
TXN102574,MERCH_RETAIL_01,2025-06-29T14:00:00+00:00,2601.81
TXN102575,MERCH_SAAS_02,2025-04-09T00:00:00+00:00,1942.87
TXN102576,MERCH_ECOM_03,2025-01-05T15:00:00+00:00,1801.0
TXN102577,MERCH_DIGITAL_04,2025-06-19T04:00:00+00:00,1175.88
TXN102578,MERCH_SAAS_02,2025-04-05T04:00:00+00:00,2560.63
TXN102579,MERCH_RETAIL_01,2025-05-01T07:00:00+00:00,5821.34
TXN102580,MERCH_ECOM_03,2025-03-12T04:00:00+00:00,1715.63
TXN102581,MERCH_SAAS_02,2025-04-18T23:00:00+00:00,1457.11
TXN102582,MERCH_ECOM_03,2025-04-20T23:00:00+00:00,3151.17
TXN102583,MERCH_RETAIL_01,2025-02-01T06:00:00+00:00,3728.5
TXN102584,MERCH_ECOM_03,2025-06-23T19:00:00+00:00,2187.62
TXN102585,MERCH_RETAIL_01,2025-06-23T20:00:00+00:00,1578.92
TXN102586,MERCH_DIGITAL_04,2025-06-15T20:00:00+00:00,3038.58
TXN102587,MERCH_ECOM_03,2025-01-23T09:00:00+00:00,1461.02
TXN102588,MERCH_RETAIL_01,2025-06-19T08:00:00+00:00,2772.96
TXN102589,MERCH_RETAIL_01,2025-06-21T01:00:00+00:00,1221.76
TXN102590,MERCH_RETAIL_01,2025-06-21T08:00:00+00:00,2138.88
TXN102591,MERCH_DIGITAL_04,2025-01-23T22:00:00+00:00,2561.1
TXN102592,MERCH_RETAIL_01,2025-05-15T09:00:00+00:00,4526.06
TXN102593,MERCH_ECOM_03,2025-04-19T15:00:00+00:00,4626.04
TXN102594,MERCH_ECOM_03,2025-01-14T21:00:00+00:00,1218.51
TXN102595,MERCH_RETAIL_01,2025-02-10T04:00:00+00:00,4864.54
TXN102596,MERCH_RETAIL_01,2025-03-19T04:00:00+00:00,4572.64
TXN102597,MERCH_SAAS_02,2025-01-16T00:00:00+00:00,4249.9
TXN102598,MERCH_DIGITAL_04,2025-02-09T18:00:00+00:00,4045.71
TXN102599,MERCH_SAAS_02,2025-02-21T19:00:00+00:00,1100.51
TXN102600,MERCH_SAAS_02,2025-04-17T08:00:00+00:00,1308.26
TXN102601,MERCH_SAAS_02,2025-05-04T03:00:00+00:00,1467.02
TXN102602,MERCH_RETAIL_01,2025-02-13T03:00:00+00:00,1479.17
TXN102603,MERCH_RETAIL_01,2025-05-03T11:00:00+00:00,4653.44
TXN102604,MERCH_ECOM_03,2025-03-18T10:00:00+00:00,3694.33
TXN102605,MERCH_ECOM_03,2025-04-03T08:00:00+00:00,8854.52
TXN102606,MERCH_ECOM_03,2025-01-23T15:00:00+00:00,481.03
TXN102607,MERCH_RETAIL_01,2025-03-07T10:00:00+00:00,1240.43
TXN102608,MERCH_SAAS_02,2025-06-15T17:00:00+00:00,948.53
TXN102609,MERCH_ECOM_03,2025-02-18T17:00:00+00:00,3195.1
TXN102610,MERCH_SAAS_02,2025-05-30T20:00:00+00:00,2331.15
TXN102611,MERCH_RETAIL_01,2025-02-06T03:00:00+00:00,219.76
TXN102612,MERCH_RETAIL_01,2025-01-31T00:00:00+00:00,1267.6
TXN102613,MERCH_DIGITAL_04,2025-05-16T01:00:00+00:00,2478.16
TXN102614,MERCH_RETAIL_01,2025-04-27T03:00:00+00:00,2242.26
TXN102615,MERCH_RETAIL_01,2025-03-25T23:00:00+00:00,2160.31
TXN102616,MERCH_SAAS_02,2025-04-25T00:00:00+00:00,5583.33
TXN102617,MERCH_RETAIL_01,2025-01-04T00:00:00+00:00,2189.45
TXN102618,MERCH_RETAIL_01,2025-01-31T06:00:00+00:00,907.82
TXN102619,MERCH_RETAIL_01,2025-03-30T18:00:00+00:00,826.64
TXN102620,MERCH_SAAS_02,2025-06-10T20:00:00+00:00,1880.65
TXN102621,MERCH_ECOM_03,2025-01-17T03:00:00+00:00,337.39
TXN102622,MERCH_ECOM_03,2025-04-27T03:00:00+00:00,4245.48
TXN102623,MERCH_SAAS_02,2025-03-23T21:00:00+00:00,4641.47
TXN102624,MERCH_ECOM_03,2025-05-11T15:00:00+00:00,5368.35
TXN102625,MERCH_RETAIL_01,2025-01-13T09:00:00+00:00,1021.94
TXN102626,MERCH_SAAS_02,2025-05-05T05:00:00+00:00,1087.9
TXN102627,MERCH_DIGITAL_04,2025-01-12T16:00:00+00:00,1902.16
TXN102628,MERCH_ECOM_03,2025-03-29T02:00:00+00:00,1082.6
TXN102629,MERCH_RETAIL_01,2025-03-06T04:00:00+00:00,865.6
TXN102630,MERCH_RETAIL_01,2025-04-30T15:00:00+00:00,2242.81
TXN102631,MERCH_ECOM_03,2025-05-18T16:00:00+00:00,1390.12
TXN102632,MERCH_RETAIL_01,2025-04-08T04:00:00+00:00,9311.23
TXN102633,MERCH_RETAIL_01,2025-01-18T14:00:00+00:00,2079.75
TXN102634,MERCH_SAAS_02,2025-03-17T16:00:00+00:00,2303.32
TXN102635,MERCH_ECOM_03,2025-02-27T14:00:00+00:00,1237.73
TXN102636,MERCH_SAAS_02,2025-03-05T23:00:00+00:00,1349.03
TXN102637,MERCH_DIGITAL_04,2025-02-03T03:00:00+00:00,3994.23
TXN102638,MERCH_SAAS_02,2025-05-14T13:00:00+00:00,6242.56
TXN102639,MERCH_RETAIL_01,2025-05-13T00:00:00+00:00,3705.59
TXN102640,MERCH_SAAS_02,2025-05-25T08:00:00+00:00,1550.0
TXN102641,MERCH_SAAS_02,2025-02-11T08:00:00+00:00,3933.04
TXN102642,MERCH_RETAIL_01,2025-01-10T07:00:00+00:00,8923.32
TXN102643,MERCH_ECOM_03,2025-03-21T08:00:00+00:00,1086.27
TXN102644,MERCH_RETAIL_01,2025-03-05T08:00:00+00:00,3661.89
TXN102645,MERCH_ECOM_03,2025-03-20T12:00:00+00:00,5976.66
TXN102646,MERCH_ECOM_03,2025-03-29T07:00:00+00:00,9120.14
TXN102647,MERCH_RETAIL_01,2025-04-30T00:00:00+00:00,3142.76
TXN102648,MERCH_SAAS_02,2025-01-28T15:00:00+00:00,1736.41
TXN102649,MERCH_RETAIL_01,2025-02-08T21:00:00+00:00,812.54
TXN102650,MERCH_RETAIL_01,2025-06-14T06:00:00+00:00,441.64
TXN102651,MERCH_SAAS_02,2025-06-06T07:00:00+00:00,5637.53
TXN102652,MERCH_RETAIL_01,2025-02-05T05:00:00+00:00,1647.07
TXN102653,MERCH_SAAS_02,2025-03-01T04:00:00+00:00,553.59
TXN102654,MERCH_SAAS_02,2025-01-20T20:00:00+00:00,3367.62
TXN102655,MERCH_RETAIL_01,2025-01-17T06:00:00+00:00,738.47
TXN102656,MERCH_RETAIL_01,2025-03-01T10:00:00+00:00,2288.1
TXN102657,MERCH_ECOM_03,2025-06-02T04:00:00+00:00,1672.8
TXN102658,MERCH_ECOM_03,2025-03-30T16:00:00+00:00,3625.97
TXN102659,MERCH_SAAS_02,2025-04-03T03:00:00+00:00,4363.18
TXN102660,MERCH_RETAIL_01,2025-03-19T00:00:00+00:00,6921.21
TXN102661,MERCH_RETAIL_01,2025-06-28T02:00:00+00:00,6491.27
TXN102662,MERCH_RETAIL_01,2025-03-01T12:00:00+00:00,2622.5
TXN102663,MERCH_ECOM_03,2025-05-15T13:00:00+00:00,2934.41
TXN102664,MERCH_ECOM_03,2025-01-06T15:00:00+00:00,856.16
TXN102665,MERCH_ECOM_03,2025-04-04T11:00:00+00:00,3138.72
TXN102666,MERCH_RETAIL_01,2025-04-02T01:00:00+00:00,2665.82
TXN102667,MERCH_DIGITAL_04,2025-01-13T04:00:00+00:00,1162.74
TXN102668,MERCH_SAAS_02,2025-05-22T05:00:00+00:00,2103.62
TXN102669,MERCH_SAAS_02,2025-06-06T13:00:00+00:00,2013.02
TXN102670,MERCH_SAAS_02,2025-04-04T02:00:00+00:00,1179.4
TXN102671,MERCH_RETAIL_01,2025-01-02T16:00:00+00:00,1613.09
TXN102672,MERCH_RETAIL_01,2025-06-16T02:00:00+00:00,4847.04
TXN102673,MERCH_RETAIL_01,2025-05-18T04:00:00+00:00,499.54
TXN102674,MERCH_RETAIL_01,2025-05-15T11:00:00+00:00,3547.06
TXN102675,MERCH_SAAS_02,2025-01-24T18:00:00+00:00,263.7
TXN102676,MERCH_RETAIL_01,2025-05-29T00:00:00+00:00,3915.72
TXN102677,MERCH_RETAIL_01,2025-05-22T18:00:00+00:00,1620.67
TXN102678,MERCH_DIGITAL_04,2025-06-16T00:00:00+00:00,4707.1
TXN102679,MERCH_ECOM_03,2025-04-11T07:00:00+00:00,5277.26
TXN102680,MERCH_RETAIL_01,2025-02-20T08:00:00+00:00,4562.69
TXN102681,MERCH_RETAIL_01,2025-03-19T03:00:00+00:00,851.56
TXN102682,MERCH_SAAS_02,2025-04-04T07:00:00+00:00,3802.02
TXN102683,MERCH_ECOM_03,2025-06-26T10:00:00+00:00,638.11
TXN102684,MERCH_SAAS_02,2025-03-05T09:00:00+00:00,2688.01
TXN102685,MERCH_RETAIL_01,2025-02-22T11:00:00+00:00,3765.9
TXN102686,MERCH_SAAS_02,2025-04-11T13:00:00+00:00,3136.9
TXN102687,MERCH_SAAS_02,2025-02-19T10:00:00+00:00,3091.83
TXN102688,MERCH_RETAIL_01,2025-04-10T17:00:00+00:00,1597.9
TXN102689,MERCH_ECOM_03,2025-05-14T00:00:00+00:00,3326.89
TXN102690,MERCH_RETAIL_01,2025-05-28T20:00:00+00:00,471.57
TXN102691,MERCH_SAAS_02,2025-03-17T20:00:00+00:00,5940.88
TXN102692,MERCH_RETAIL_01,2025-06-19T21:00:00+00:00,435.72
TXN102693,MERCH_RETAIL_01,2025-04-26T23:00:00+00:00,4091.7
TXN102694,MERCH_SAAS_02,2025-06-21T10:00:00+00:00,4602.51
TXN102695,MERCH_DIGITAL_04,2025-03-13T15:00:00+00:00,1273.94
TXN102696,MERCH_SAAS_02,2025-06-24T05:00:00+00:00,3296.5
TXN102697,MERCH_ECOM_03,2025-02-03T10:00:00+00:00,3091.41
TXN102698,MERCH_RETAIL_01,2025-01-17T08:00:00+00:00,821.1
TXN102699,MERCH_ECOM_03,2025-03-10T22:00:00+00:00,2671.31
TXN102700,MERCH_RETAIL_01,2025-06-15T10:00:00+00:00,376.68
TXN102701,MERCH_SAAS_02,2025-05-02T07:00:00+00:00,1859.09
TXN102702,MERCH_RETAIL_01,2025-03-22T21:00:00+00:00,897.46
TXN102703,MERCH_SAAS_02,2025-04-29T16:00:00+00:00,2473.98
TXN102704,MERCH_ECOM_03,2025-02-24T05:00:00+00:00,2570.56
TXN102705,MERCH_RETAIL_01,2025-01-29T00:00:00+00:00,6842.81
TXN102706,MERCH_SAAS_02,2025-02-18T23:00:00+00:00,1232.98
TXN102707,MERCH_ECOM_03,2025-04-16T01:00:00+00:00,2873.96
TXN102708,MERCH_ECOM_03,2025-02-25T11:00:00+00:00,464.22
TXN102709,MERCH_RETAIL_01,2025-05-16T16:00:00+00:00,379.11
TXN102710,MERCH_ECOM_03,2025-01-28T22:00:00+00:00,4022.5
TXN102711,MERCH_SAAS_02,2025-04-29T20:00:00+00:00,1977.13
TXN102712,MERCH_RETAIL_01,2025-02-19T17:00:00+00:00,1291.28
TXN102713,MERCH_RETAIL_01,2025-05-04T22:00:00+00:00,139.23
TXN102714,MERCH_ECOM_03,2025-02-21T10:00:00+00:00,1655.31
TXN102715,MERCH_SAAS_02,2025-06-14T16:00:00+00:00,1449.66
TXN102716,MERCH_RETAIL_01,2025-06-05T08:00:00+00:00,2839.43
TXN102717,MERCH_RETAIL_01,2025-05-18T00:00:00+00:00,2096.24
TXN102718,MERCH_SAAS_02,2025-03-21T09:00:00+00:00,2013.04
TXN102719,MERCH_ECOM_03,2025-03-18T11:00:00+00:00,6454.66
TXN102720,MERCH_SAAS_02,2025-01-31T18:00:00+00:00,2352.1
TXN102721,MERCH_ECOM_03,2025-06-13T22:00:00+00:00,5350.05
TXN102722,MERCH_RETAIL_01,2025-04-21T15:00:00+00:00,4569.21
TXN102723,MERCH_RETAIL_01,2025-02-27T22:00:00+00:00,1034.73
TXN102724,MERCH_RETAIL_01,2025-03-14T22:00:00+00:00,4976.64
TXN102725,MERCH_RETAIL_01,2025-01-28T19:00:00+00:00,2580.23
TXN102726,MERCH_ECOM_03,2025-02-22T03:00:00+00:00,1431.19
TXN102727,MERCH_DIGITAL_04,2025-06-01T09:00:00+00:00,850.45
TXN102728,MERCH_ECOM_03,2025-06-08T15:00:00+00:00,2902.42
TXN102729,MERCH_SAAS_02,2025-01-08T09:00:00+00:00,1158.81
TXN102730,MERCH_RETAIL_01,2025-03-19T15:00:00+00:00,5172.43
TXN102731,MERCH_RETAIL_01,2025-04-08T23:00:00+00:00,3552.06
TXN102732,MERCH_RETAIL_01,2025-05-07T15:00:00+00:00,2463.06
TXN102733,MERCH_DIGITAL_04,2025-05-01T06:00:00+00:00,999.57
TXN102734,MERCH_RETAIL_01,2025-01-05T18:00:00+00:00,3617.37
TXN102735,MERCH_SAAS_02,2025-01-22T13:00:00+00:00,623.44
TXN102736,MERCH_RETAIL_01,2025-05-05T03:00:00+00:00,2700.36
TXN102737,MERCH_RETAIL_01,2025-01-09T07:00:00+00:00,3040.95
TXN102738,MERCH_ECOM_03,2025-01-28T20:00:00+00:00,3812.18
TXN102739,MERCH_ECOM_03,2025-06-19T04:00:00+00:00,532.64
TXN102740,MERCH_SAAS_02,2025-06-12T08:00:00+00:00,6859.02
TXN102741,MERCH_RETAIL_01,2025-06-24T01:00:00+00:00,862.6
TXN102742,MERCH_SAAS_02,2025-01-22T12:00:00+00:00,1475.43
TXN102743,MERCH_SAAS_02,2025-01-26T09:00:00+00:00,954.89
TXN102744,MERCH_SAAS_02,2025-06-22T21:00:00+00:00,8194.44
TXN102745,MERCH_RETAIL_01,2025-05-01T11:00:00+00:00,1153.69
TXN102746,MERCH_RETAIL_01,2025-06-25T05:00:00+00:00,3732.32
TXN102747,MERCH_ECOM_03,2025-04-01T04:00:00+00:00,1535.54
TXN102748,MERCH_SAAS_02,2025-03-12T16:00:00+00:00,1672.87
TXN102749,MERCH_RETAIL_01,2025-01-21T20:00:00+00:00,3618.9
TXN102750,MERCH_RETAIL_01,2025-04-23T06:00:00+00:00,3313.87
TXN102751,MERCH_SAAS_02,2025-02-28T10:00:00+00:00,3314.19
TXN102752,MERCH_RETAIL_01,2025-06-13T01:00:00+00:00,3802.33
TXN102753,MERCH_ECOM_03,2025-03-14T21:00:00+00:00,1671.76
TXN102754,MERCH_ECOM_03,2025-01-16T00:00:00+00:00,1088.43
TXN102755,MERCH_RETAIL_01,2025-03-22T16:00:00+00:00,4705.98
TXN102756,MERCH_ECOM_03,2025-02-02T15:00:00+00:00,1872.13
TXN102757,MERCH_RETAIL_01,2025-02-04T13:00:00+00:00,3041.44
TXN102758,MERCH_RETAIL_01,2025-01-11T02:00:00+00:00,7126.15
TXN102759,MERCH_DIGITAL_04,2025-06-19T14:00:00+00:00,2021.47
TXN102760,MERCH_RETAIL_01,2025-05-06T14:00:00+00:00,2013.41
TXN102761,MERCH_ECOM_03,2025-03-16T20:00:00+00:00,1588.48
TXN102762,MERCH_ECOM_03,2025-06-10T18:00:00+00:00,2387.0
TXN102763,MERCH_RETAIL_01,2025-05-18T17:00:00+00:00,435.68
TXN102764,MERCH_RETAIL_01,2025-02-09T18:00:00+00:00,4311.24
