transaction_id,delivery_confirmed,tracking_matches_address,signed_delivery_proof
TXN102324,False,False,False
TXN102325,False,False,False
TXN102326,False,False,False
TXN102327,False,False,False
TXN102328,True,False,True
TXN102329,True,True,True
TXN102330,True,True,True
TXN102331,True,True,True
TXN102332,True,True,True
TXN102333,True,True,False
TXN102334,False,False,False
TXN102335,False,False,False
TXN102336,True,True,False
TXN102337,False,False,False
TXN102338,False,False,False
TXN102339,True,True,True
TXN102340,True,True,True
TXN102341,True,True,False
TXN102342,True,True,False
TXN102343,False,False,False
TXN102344,True,True,True
TXN102345,False,False,False
TXN102346,True,True,False
TXN102347,True,True,True
TXN102348,False,False,False
TXN102349,True,True,True
TXN102350,True,True,False
TXN102351,True,True,True
TXN102352,True,True,False
TXN102353,True,True,False
TXN102354,True,True,False
TXN102355,True,True,True
TXN102356,False,False,False
TXN102357,True,True,False
TXN102358,True,False,True
TXN102359,True,False,False
TXN102360,True,True,True
TXN102361,True,True,True
TXN102362,False,False,False
TXN102363,False,False,False
TXN102364,False,False,False
TXN102365,False,False,False
TXN102366,False,False,False
TXN102367,True,True,True
TXN102368,True,True,True
TXN102369,True,True,True
TXN102370,True,True,True
TXN102371,True,False,False
TXN102372,False,False,False
TXN102373,False,False,False
TXN102374,True,True,False
TXN102375,True,True,True
TXN102376,False,False,False
TXN102377,False,False,False
TXN102378,True,True,True
TXN102379,True,True,True
TXN102380,True,True,False
TXN102381,True,False,True
TXN102382,False,False,False
TXN102383,True,True,True
TXN102384,False,False,False
TXN102385,True,True,False
TXN102386,True,True,False
TXN102387,True,True,False
TXN102388,True,True,True
TXN102389,False,False,False
TXN102390,True,True,True
TXN102391,True,True,True
TXN102392,True,True,True
TXN102393,True,True,True
TXN102394,True,True,False
TXN102395,False,False,False
TXN102396,False,False,False
TXN102397,True,True,True
TXN102398,True,True,True
TXN102399,True,True,False
TXN102400,True,True,True
TXN102401,False,False,False
TXN102402,True,True,True
TXN102403,True,True,False
TXN102404,True,True,False
TXN102405,False,False,False
TXN102406,True,False,True
TXN102407,True,True,False
TXN102408,False,False,False
TXN102409,False,False,False
TXN102410,False,False,False
TXN102411,False,False,False
TXN102412,False,False,False
TXN102413,False,False,False
TXN102414,True,True,False
TXN102415,False,False,False
TXN102416,False,False,False
TXN102417,True,True,True
TXN102418,False,False,False
TXN102419,True,True,True
TXN102420,False,False,False
TXN102421,True,True,False
TXN102422,True,True,True
TXN102423,True,True,True
TXN102424,True,True,True
TXN102425,False,False,False
TXN102426,True,True,True
TXN102427,True,True,True
TXN102428,False,False,False
TXN102429,True,True,False
TXN102430,True,True,True
TXN102431,False,False,False
TXN102432,True,True,True
TXN102433,True,True,False
TXN102434,True,True,False
TXN102435,False,False,False
TXN102436,True,True,False
TXN102437,True,True,True
TXN102438,True,True,False
TXN102439,False,False,False
TXN102440,True,False,False
TXN102441,True,True,True
TXN102442,False,False,False
TXN102443,False,False,False
TXN102444,True,True,False
TXN102445,False,False,False
TXN102446,True,True,False
TXN102447,True,True,True
TXN102448,False,False,False
TXN102449,True,True,True
TXN102450,True,True,False
TXN102451,False,False,False
TXN102452,False,False,False
TXN102453,True,True,True
TXN102454,False,False,False
TXN102455,True,True,True
TXN102456,True,True,True
TXN102457,False,False,False
TXN102458,False,False,False
TXN102459,True,True,True
TXN102460,False,False,False
TXN102461,False,False,False
TXN102462,True,True,True
TXN102463,True,True,True
TXN102464,False,False,False
TXN102465,True,True,False
TXN102466,True,True,True
TXN102467,True,False,True
TXN102468,False,False,False
TXN102469,True,True,False
TXN102470,True,False,True
TXN102471,True,True,False
TXN102472,False,False,False
TXN102473,True,True,False
TXN102474,True,True,True
TXN102475,True,True,False
TXN102476,False,False,False
TXN102477,True,True,False
TXN102478,False,False,False
TXN102479,False,False,False
TXN102480,True,True,True
TXN102481,True,True,True
TXN102482,True,True,True
TXN102483,True,True,False
TXN102484,True,True,True
TXN102485,False,False,False
TXN102486,False,False,False
TXN102487,True,True,False
TXN102488,False,False,False
TXN102489,False,False,False
TXN102490,False,False,False
TXN102491,False,False,False
TXN102492,True,True,True
TXN102493,True,True,False
TXN102494,True,True,True
TXN102495,True,True,False
TXN102496,False,False,False
TXN102497,True,True,False
TXN102498,True,True,True
TXN102499,True,True,True
TXN102500,True,True,False
TXN102501,True,True,False
TXN102502,True,True,False
TXN102503,False,False,False
TXN102504,False,False,False
TXN102505,True,True,True
TXN102506,True,True,False
TXN102507,False,False,False
TXN102508,False,False,False
TXN102509,True,True,False
TXN102510,True,True,False
TXN102511,True,True,True
TXN102512,True,True,False
TXN102513,True,True,True
TXN102514,False,False,False
TXN102515,True,True,True
TXN102516,True,True,False
TXN102517,True,True,True
TXN102518,False,False,False
TXN102519,False,False,False
TXN102520,True,True,False
TXN102521,False,False,False
TXN102522,False,False,False
TXN102523,True,True,False
TXN102524,True,True,True
TXN102525,True,True,True
TXN102526,False,False,False
TXN102527,False,False,False
TXN102528,False,False,False
TXN102529,False,False,False
TXN102530,False,False,False
TXN102531,True,True,False
TXN102532,False,False,False
TXN102533,False,False,False
TXN102534,False,False,False
TXN102535,True,True,False
TXN102536,False,False,False
TXN102537,False,False,False
TXN102538,False,False,False
TXN102539,False,False,False
TXN102540,False,False,False
TXN102541,True,True,True
TXN102542,False,False,False
TXN102543,True,True,True
TXN102544,True,True,False
TXN102545,False,False,False
TXN102546,True,True,True
TXN102547,False,False,False
TXN102548,True,True,True
TXN102549,True,True,False
TXN102550,True,True,True
TXN102551,False,False,False
TXN102552,True,True,True
TXN102553,True,True,True
TXN102554,False,False,False
TXN102555,True,True,True
TXN102556,False,False,False
TXN102557,True,True,True
TXN102558,True,True,False
TXN102559,True,False,False
TXN102560,True,True,True
TXN102561,False,False,False
TXN102562,False,False,False
TXN102563,True,True,False
TXN102564,False,False,False
TXN102565,True,True,True
TXN102566,True,True,True
TXN102567,False,False,False
TXN102568,True,True,True
TXN102569,False,False,False
TXN102570,True,True,False
TXN102571,True,True,False
TXN102572,True,True,True
TXN102573,False,False,False
TXN102574,True,False,False
TXN102575,True,True,True
TXN102576,False,False,False
TXN102577,False,False,False
TXN102578,False,False,False
TXN102579,True,True,False
TXN102580,True,True,True
TXN102581,False,False,False
TXN102582,False,False,False
TXN102583,True,True,True
TXN102584,True,True,True
TXN102585,False,False,False
TXN102586,False,False,False
TXN102587,False,False,False
TXN102588,True,True,False
TXN102589,True,True,True
TXN102590,True,True,False
TXN102591,True,True,True
TXN102592,True,True,True
TXN102593,False,False,False
TXN102594,True,True,True
TXN102595,False,False,False
TXN102596,True,True,True
TXN102597,True,True,True
TXN102598,False,False,False
TXN102599,True,True,True
TXN102600,False,False,False
TXN102601,False,False,False
TXN102602,False,False,False
TXN102603,False,False,False
TXN102604,False,False,False
TXN102605,False,False,False
TXN102606,True,True,False
TXN102607,True,False,False
TXN102608,True,True,True
TXN102609,True,True,True
TXN102610,True,True,True
TXN102611,True,True,True
TXN102612,False,False,False
TXN102613,True,True,True
TXN102614,True,True,False
TXN102615,True,True,True
TXN102616,False,False,False
TXN102617,True,True,True
TXN102618,False,False,False
TXN102619,False,False,False
TXN102620,True,True,True
TXN102621,False,False,False
TXN102622,True,True,True
TXN102623,False,False,False
TXN102624,True,True,True
TXN102625,False,False,False
TXN102626,True,True,False
TXN102627,True,True,False
TXN102628,True,False,True
TXN102629,False,False,False
TXN102630,False,False,False
TXN102631,True,False,False
TXN102632,True,True,True
TXN102633,True,True,True
TXN102634,True,False,False
TXN102635,False,False,False
TXN102636,False,False,False
TXN102637,True,False,False
TXN102638,True,True,True
TXN102639,True,True,True
TXN102640,True,True,False
TXN102641,True,True,False
TXN102642,False,False,False
TXN102643,False,False,False
TXN102644,True,True,False
TXN102645,True,True,True
TXN102646,False,False,False
TXN102647,False,False,False
TXN102648,True,False,False
TXN102649,True,True,True
TXN102650,True,True,False
TXN102651,True,True,True
TXN102652,True,True,False
TXN102653,True,True,True
TXN102654,True,True,True
TXN102655,False,False,False
TXN102656,True,True,True
TXN102657,True,True,True
TXN102658,False,False,False
TXN102659,True,True,True
TXN102660,False,False,False
TXN102661,True,False,True
TXN102662,True,True,False
TXN102663,False,False,False
TXN102664,True,True,True
TXN102665,False,False,False
TXN102666,False,False,False
TXN102667,True,False,False
TXN102668,True,True,False
TXN102669,False,False,False
TXN102670,True,True,True
TXN102671,True,True,False
TXN102672,True,True,True
TXN102673,True,True,True
TXN102674,False,False,False
TXN102675,False,False,False
TXN102676,True,True,True
TXN102677,False,False,False
TXN102678,True,True,True
TXN102679,False,False,False
TXN102680,True,True,False
TXN102681,True,False,False
TXN102682,False,False,False
TXN102683,False,False,False
TXN102684,True,False,False
TXN102685,False,False,False
TXN102686,False,False,False
TXN102687,False,False,False
TXN102688,False,False,False
TXN102689,True,True,False
TXN102690,True,True,False
TXN102691,True,True,False
TXN102692,False,False,False
TXN102693,True,True,True
TXN102694,False,False,False
TXN102695,False,False,False
TXN102696,True,True,True
TXN102697,True,True,True
TXN102698,True,True,True
TXN102699,True,True,False
TXN102700,False,False,False
TXN102701,True,True,True
TXN102702,False,False,False
TXN102703,True,True,True
TXN102704,False,False,False
TXN102705,False,False,False
TXN102706,True,True,True
TXN102707,True,True,True
TXN102708,True,True,False
TXN102709,True,True,True
TXN102710,False,False,False
TXN102711,True,True,True
TXN102712,False,False,False
TXN102713,True,True,True
TXN102714,False,False,False
TXN102715,False,False,False
TXN102716,True,True,False
TXN102717,False,False,False
TXN102718,False,False,False
TXN102719,False,False,False
TXN102720,False,False,False
TXN102721,True,True,True
TXN102722,True,False,True
TXN102723,True,True,True
TXN102724,False,False,False
TXN102725,True,True,False
TXN102726,False,False,False
TXN102727,True,True,True
TXN102728,False,False,False
TXN102729,True,True,True
TXN102730,False,False,False
TXN102731,False,False,False
TXN102732,True,True,True
TXN102733,True,True,True
TXN102734,False,False,False
TXN102735,False,False,False
TXN102736,True,True,False
TXN102737,False,False,False
TXN102738,True,True,True
TXN102739,True,True,True
TXN102740,True,True,True
TXN102741,True,True,False
TXN102742,False,False,False
TXN102743,True,True,False
TXN102744,True,False,True
TXN102745,True,True,True
TXN102746,False,False,False
TXN102747,True,True,True
TXN102748,False,False,False
TXN102749,True,True,True
TXN102750,True,True,True
TXN102751,True,True,True
TXN102752,True,True,True
TXN102753,True,True,True
TXN102754,True,True,True
TXN102755,False,False,False
TXN102756,False,False,False
TXN102757,True,True,True
TXN102758,False,False,False
TXN102759,True,True,False
TXN102760,False,False,False
TXN102761,False,False,False
TXN102762,True,True,True
TXN102763,True,True,False
TXN102764,False,False,False
TXN102765,True,True,False
TXN102766,True,True,False
TXN102767,True,True,False
TXN102768,True,True,True
TXN102769,True,True,False
TXN102770,True,True,True
TXN102771,False,False,False
TXN102772,False,False,False
TXN102773,True,True,True
TXN102774,False,False,False
TXN102775,False,False,False
TXN102776,True,True,False
TXN102777,True,True,False
TXN102778,False,False,False
TXN102779,False,False,False
TXN102780,False,False,False
TXN102781,True,True,True
TXN102782,True,True,False
TXN102783,True,True,False
TXN102784,True,True,True
TXN102785,False,False,False
TXN102786,True,True,False
TXN102787,False,False,False
TXN102788,True,True,True
TXN102789,True,True,False
TXN102790,True,False,True
TXN102791,True,True,True
TXN102792,False,False,False
TXN102793,True,True,False
TXN102794,True,True,True
TXN102795,True,True,False
TXN102796,True,True,False
TXN102797,False,False,False
TXN102798,True,True,True
TXN102799,True,True,False
TXN102800,True,True,False
TXN102801,True,True,False
TXN102802,False,False,False
TXN102803,False,False,False
TXN102804,False,False,False
TXN102805,False,False,False
TXN102806,True,True,False
TXN102807,False,False,False
TXN102808,True,True,True
TXN102809,False,False,False
TXN102810,True,True,True
TXN102811,False,False,False
TXN102812,True,True,True
TXN102813,False,False,False
TXN102814,True,True,True
TXN102815,False,False,False
TXN102816,False,False,False
TXN102817,True,True,False
TXN102818,True,True,True
TXN102819,True,True,True
TXN102820,True,True,True
TXN102821,True,True,False
TXN102822,True,True,False
TXN102823,False,False,False
TXN102824,False,False,False
TXN102825,True,True,True
TXN102826,True,True,False
TXN102827,False,False,False
TXN102828,False,False,False
TXN102829,False,False,False
TXN102830,True,True,True
TXN102831,False,False,False
TXN102832,True,True,True
TXN102833,True,True,True
TXN102834,True,True,True
TXN102835,True,False,True
TXN102836,True,True,True
TXN102837,False,False,False
TXN102838,True,True,False
TXN102839,True,True,False
TXN102840,True,True,False
TXN102841,True,True,True
TXN102842,False,False,False
TXN102843,True,True,True
TXN102844,False,False,False
TXN102845,True,True,True
TXN102846,True,True,True
TXN102847,False,False,False
TXN102848,True,True,True
TXN102849,False,False,False
TXN102850,False,False,False
TXN102851,True,True,True
TXN102852,True,True,True
TXN102853,True,True,False
TXN102854,True,False,True
TXN102855,False,False,False
TXN102856,True,True,False
TXN102857,False,False,False
TXN102858,False,False,False
TXN102859,True,True,False
TXN102860,False,False,False
TXN102861,True,True,False
TXN102862,False,False,False
TXN102863,False,False,False
TXN102864,False,False,False
TXN102865,False,False,False
TXN102866,False,False,False
TXN102867,True,True,False
TXN102868,False,False,False
TXN102869,True,True,True
TXN102870,True,True,False
TXN102871,True,True,True
TXN102872,True,True,True
TXN102873,False,False,False
TXN102874,True,True,False
TXN102875,True,True,False
TXN102876,True,True,False
TXN102877,True,True,True
TXN102878,False,False,False
TXN102879,False,False,False
TXN102880,False,False,False
TXN102881,False,False,False
TXN102882,True,True,True
TXN102883,False,False,False
TXN102884,True,True,False
TXN102885,True,True,False
TXN102886,True,True,False
TXN102887,True,True,True
TXN102888,True,True,True
TXN102889,True,True,True
TXN102890,False,False,False
TXN102891,False,False,False
TXN102892,True,True,False
TXN102893,True,True,True
TXN102894,True,True,True
TXN102895,True,True,True
TXN102896,True,True,True
TXN102897,True,True,True
TXN102898,True,True,True
TXN102899,False,False,False
TXN102900,False,False,False
TXN102901,False,False,False
TXN102902,True,True,True
TXN102903,False,False,False
TXN102904,False,False,False
TXN102905,False,False,False
TXN102906,True,True,False
TXN102907,True,True,True
TXN102908,False,False,False
TXN102909,True,True,False
TXN102910,False,False,False
TXN102911,False,False,False
TXN102912,False,False,False
TXN102913,True,False,True
TXN102914,False,False,False
TXN102915,True,False,True
TXN102916,True,True,False
TXN102917,False,False,False
TXN102918,True,True,False
TXN102919,True,True,True
TXN102920,False,False,False
TXN102921,True,True,True
TXN102922,False,False,False
TXN102923,True,True,True
TXN102924,True,True,True
TXN102925,True,True,True
TXN102926,True,True,True
TXN102927,True,False,False
TXN102928,False,False,False
TXN102929,True,True,False
TXN102930,True,True,True
TXN102931,False,False,False
TXN102932,False,False,False
TXN102933,False,False,False
TXN102934,False,False,False
TXN102935,True,True,True
TXN102936,True,True,True
TXN102937,True,True,False
TXN102938,False,False,False
TXN102939,False,False,False
TXN102940,True,True,True
TXN102941,True,True,True
TXN102942,True,False,False
TXN102943,False,False,False
TXN102944,True,True,True
TXN102945,False,False,False
TXN102946,False,False,False
TXN102947,False,False,False
TXN102948,True,True,True
TXN102949,True,True,True
TXN102950,False,False,False
TXN102951,True,True,True
TXN102952,False,False,False
TXN102953,False,False,False
TXN102954,False,False,False
TXN102955,True,True,True
TXN102956,True,True,False
TXN102957,True,True,False
TXN102958,True,True,True
TXN102959,False,False,False
TXN102960,True,False,True
TXN102961,False,False,False
TXN102962,True,True,False
TXN102963,True,True,True
TXN102964,True,True,True
TXN102965,True,True,True
TXN102966,False,False,False
TXN102967,False,False,False
TXN102968,True,True,False
TXN102969,True,True,True
TXN102970,True,False,False
TXN102971,True,True,True
TXN102972,True,False,False
TXN102973,True,True,True
TXN102974,False,False,False
TXN102975,True,True,False
TXN102976,True,True,False
TXN102977,True,True,True
TXN102978,False,False,False
TXN102979,False,False,False
TXN102980,False,False,False
TXN102981,False,False,False
TXN102982,False,False,False
TXN102983,True,True,False
TXN102984,True,True,False
TXN102985,True,True,True
TXN102986,True,True,True
TXN102987,True,True,False
TXN102988,True,True,False
TXN102989,True,True,True
TXN102990,False,False,False
TXN102991,True,True,True
TXN102992,True,True,False
TXN102993,False,False,False
TXN102994,True,False,True
TXN102995,False,False,False
TXN102996,True,True,False
TXN102997,False,False,False
TXN102998,True,True,False
TXN102999,True,True,True
TXN103000,True,False,True
TXN103001,True,True,True
TXN103002,False,False,False
TXN103003,True,True,False
TXN103004,True,True,True
TXN103005,True,True,True
TXN103006,True,True,True
TXN103007,True,True,False
TXN103008,True,True,True
TXN103009,True,True,True
TXN103010,False,False,False
TXN103011,False,False,False
TXN103012,True,True,True
TXN103013,False,False,False
TXN103014,True,True,True
TXN103015,False,False,False
TXN103016,True,True,True
TXN103017,True,True,True
TXN103018,True,True,True
TXN103019,False,False,False
TXN103020,False,False,False
TXN103021,False,False,False
TXN103022,False,False,False
TXN103023,True,True,True
TXN103024,False,False,False
TXN103025,True,True,False
TXN103026,True,True,True
TXN103027,True,True,True
TXN103028,True,True,False
TXN103029,True,True,True
TXN103030,True,True,True
TXN103031,True,True,True
TXN103032,False,False,False
TXN103033,False,False,False
TXN103034,False,False,False
TXN103035,True,True,True
TXN103036,True,False,False
TXN103037,False,False,False
TXN103038,True,True,True
TXN103039,False,False,False
TXN103040,True,True,True
TXN103041,True,True,False
TXN103042,True,True,False
TXN103043,False,False,False
TXN103044,True,True,False
TXN103045,True,True,False
TXN103046,True,True,False
TXN103047,False,False,False
TXN103048,True,True,False
TXN103049,False,False,False
TXN103050,True,True,False
TXN103051,False,False,False
TXN103052,True,True,False
TXN103053,True,True,False
TXN103054,True,True,False
TXN103055,False,False,False
TXN103056,False,False,False
TXN103057,True,True,True
TXN103058,True,True,True
TXN103059,False,False,False
TXN103060,True,True,True
TXN103061,True,True,True
TXN103062,True,True,True
TXN103063,False,False,False
TXN103064,True,True,True
TXN103065,False,False,False
TXN103066,False,False,False
TXN103067,True,True,True
TXN103068,True,True,False
TXN103069,True,True,False
TXN103070,True,True,False
TXN103071,False,False,False
TXN103072,True,True,True
TXN103073,True,True,False
TXN103074,False,False,False
TXN103075,False,False,False
TXN103076,True,True,True
TXN103077,False,False,False
TXN103078,False,False,False
TXN103079,True,True,True
TXN103080,True,True,True
TXN103081,True,True,True
TXN103082,True,True,True
TXN103083,False,False,False
TXN103084,False,False,False
TXN103085,True,True,True
TXN103086,True,True,True
TXN103087,True,True,True
TXN103088,False,False,False
TXN103089,False,False,False
TXN103090,False,False,False
TXN103091,True,True,True
TXN103092,True,True,False
TXN103093,False,False,False
TXN103094,True,False,False
TXN103095,True,True,True
TXN103096,False,False,False
TXN103097,True,False,True
TXN103098,True,True,True
TXN103099,True,True,True
TXN103100,False,False,False
TXN103101,True,True,False
TXN103102,False,False,False
TXN103103,True,True,True
TXN103104,True,True,False
TXN103105,True,True,True
TXN103106,True,False,False
TXN103107,True,True,True
TXN103108,False,False,False
TXN103109,True,True,False
TXN103110,True,True,True
TXN103111,False,False,False
TXN103112,True,False,True
TXN103113,True,False,True
TXN103114,False,False,False
TXN103115,False,False,False
TXN103116,True,True,True
TXN103117,False,False,False
TXN103118,False,False,False
TXN103119,False,False,False
TXN103120,False,False,False
TXN103121,True,True,True
TXN103122,False,False,False
TXN103123,True,True,True
TXN103124,False,False,False
TXN103125,False,False,False
TXN103126,True,True,True
TXN103127,False,False,False
TXN103128,False,False,False
TXN103129,True,True,False
TXN103130,True,True,False
TXN103131,True,True,True
TXN103132,True,False,False
TXN103133,True,True,True
TXN103134,False,False,False
TXN103135,False,False,False
TXN103136,False,False,False
TXN103137,True,False,True
TXN103138,False,False,False
TXN103139,True,True,True
TXN103140,True,True,True
TXN103141,True,True,False
TXN103142,True,True,True
TXN103143,False,False,False
TXN103144,False,False,False
TXN103145,True,True,False
TXN103146,True,True,True
TXN103147,False,False,False
TXN103148,False,False,False
TXN103149,True,True,False
TXN103150,True,True,False
TXN103151,True,True,False
TXN103152,False,False,False
TXN103153,False,False,False
TXN103154,True,True,False
TXN103155,True,True,False
TXN103156,True,True,True
TXN103157,False,False,False
TXN103158,True,True,True
TXN103159,True,True,True
TXN103160,True,True,True
TXN103161,False,False,False
TXN103162,True,True,False
TXN103163,True,True,False
TXN103164,False,False,False
TXN103165,False,False,False
TXN103166,True,True,False
TXN103167,False,False,False
TXN103168,True,True,False
TXN103169,True,True,False
TXN103170,False,False,False
TXN103171,False,False,False
TXN103172,True,True,False
TXN103173,False,False,False
TXN103174,True,True,False
TXN103175,False,False,False
TXN103176,True,False,False
TXN103177,True,True,True
TXN103178,False,False,False
TXN103179,True,True,True
TXN103180,False,False,False
TXN103181,True,True,True
TXN103182,True,True,False
TXN103183,False,False,False
TXN103184,True,True,False
TXN103185,True,True,True
TXN103186,True,True,False
TXN103187,True,True,True
TXN103188,False,False,False
TXN103189,False,False,False
TXN103190,True,True,True
TXN103191,False,False,False
TXN103192,False,False,False
TXN103193,True,True,True
TXN103194,False,False,False
TXN103195,True,True,True
TXN103196,True,True,True
TXN103197,True,True,False
TXN103198,False,False,False
TXN103199,False,False,False
TXN103200,True,True,True
TXN103201,True,True,True
TXN103202,False,False,False
TXN103203,True,True,False
TXN103204,True,True,False
TXN103205,True,False,True
TXN103206,False,False,False
TXN103207,True,True,False
TXN103208,True,True,True
TXN103209,False,False,False
TXN103210,True,True,True
TXN103211,False,False,False
TXN103212,True,True,False
TXN103213,False,False,False
TXN103214,True,True,False
TXN103215,True,True,True
TXN103216,False,False,False
TXN103217,True,True,True
TXN103218,True,False,False
TXN103219,True,True,True
TXN103220,True,True,False
TXN103221,True,True,False
TXN103222,True,True,True
TXN103223,True,True,True
TXN103224,False,False,False
TXN103225,True,True,False
TXN103226,True,True,True
TXN103227,False,False,False
TXN103228,True,True,True
TXN103229,True,True,True
TXN103230,True,True,False
TXN103231,True,True,True
TXN103232,True,True,False
TXN103233,True,True,True
TXN103234,True,True,False
TXN103235,False,False,False
TXN103236,True,True,False
TXN103237,False,False,False
TXN103238,True,True,True
TXN103239,True,True,True
TXN103240,False,False,False
TXN103241,True,True,True
TXN103242,True,True,False
TXN103243,False,False,False
TXN103244,True,False,False
TXN103245,True,True,False
TXN103246,True,True,False
TXN103247,False,False,False
TXN103248,True,True,False
TXN103249,False,False,False
TXN103250,True,True,False
TXN103251,True,True,True
TXN103252,False,False,False
TXN103253,False,False,False
TXN103254,False,False,False
TXN103255,True,True,False
TXN103256,True,True,True
TXN103257,True,True,True
TXN103258,False,False,False
TXN103259,True,True,False
TXN103260,True,True,True
TXN103261,True,True,True
TXN103262,False,False,False
TXN103263,True,False,False
TXN103264,True,True,True
TXN103265,True,True,True
TXN103266,False,False,False
TXN103267,True,True,True
TXN103268,True,True,True
TXN103269,False,False,False
TXN103270,False,False,False
TXN103271,True,True,True
TXN103272,True,True,False
TXN103273,True,True,False
TXN103274,False,False,False
TXN103275,True,True,False
TXN103276,False,False,False
TXN103277,True,True,False
TXN103278,True,True,False
TXN103279,True,True,True
TXN103280,False,False,False
TXN103281,True,True,True
TXN103282,True,True,True
TXN103283,True,True,True
TXN103284,True,True,True
TXN103285,True,True,False
TXN103286,True,False,False
TXN103287,True,True,True
TXN103288,True,True,False
TXN103289,False,False,False
TXN103290,True,True,True
TXN103291,True,True,True
TXN103292,False,False,False
TXN103293,True,True,True
TXN103294,False,False,False
TXN103295,False,False,False
TXN103296,True,False,True
TXN103297,True,True,True
TXN103298,True,True,True
TXN103299,True,True,False
TXN103300,True,True,False
TXN103301,True,True,False
TXN103302,False,False,False
TXN103303,True,True,True
TXN103304,False,False,False
TXN103305,True,True,True
TXN103306,True,True,True
TXN103307,False,False,False
TXN103308,True,True,True
TXN103309,True,True,True
TXN103310,False,False,False
TXN103311,True,True,True
TXN103312,False,False,False
TXN103313,True,True,False
TXN103314,False,False,False
TXN103315,True,True,True
TXN103316,True,True,True
TXN103317,True,True,False
TXN103318,False,False,False
TXN103319,True,True,True
TXN103320,False,False,False
TXN103321,True,True,True
TXN103322,True,True,False
TXN103323,False,False,False
TXN103324,False,False,False
TXN103325,True,True,False
TXN103326,False,False,False
TXN103327,False,False,False
TXN103328,False,False,False
TXN103329,True,True,True
TXN103330,False,False,False
TXN103331,False,False,False
TXN103332,True,True,True
TXN103333,True,True,False
TXN103334,False,False,False
TXN103335,False,False,False
TXN103336,False,False,False
TXN103337,False,False,False
TXN103338,True,True,False
TXN103339,True,True,True
TXN103340,True,True,False
TXN103341,True,True,False
TXN103342,True,True,False
TXN103343,True,True,False
TXN103344,False,False,False
TXN103345,False,False,False
TXN103346,False,False,False
TXN103347,True,False,True
TXN103348,True,True,True
TXN103349,True,True,False
TXN103350,False,False,False
TXN103351,True,False,True
TXN103352,False,False,False
TXN103353,False,False,False
TXN103354,True,True,True
TXN103355,False,False,False
TXN103356,True,True,True
TXN103357,True,True,True
TXN103358,False,False,False
TXN103359,False,False,False
TXN103360,False,False,False
TXN103361,True,True,False
TXN103362,True,True,False
TXN103363,True,True,True
TXN103364,True,True,False
TXN103365,True,True,True
TXN103366,False,False,False
TXN103367,False,False,False
TXN103368,True,False,False
TXN103369,True,True,False
TXN103370,False,False,False
TXN103371,True,True,False
TXN103372,True,True,False
TXN103373,True,True,False
TXN103374,True,True,True
TXN103375,True,False,True
TXN103376,True,True,False
TXN103377,False,False,False
TXN103378,True,False,False
TXN103379,True,True,False
TXN103380,True,True,False
TXN103381,False,False,False
TXN103382,False,False,False
TXN103383,True,True,False
TXN103384,True,True,True
TXN103385,False,False,False
TXN103386,False,False,False
TXN103387,False,False,False
TXN103388,False,False,False
TXN103389,False,False,False
TXN103390,True,True,True
TXN103391,False,False,False
TXN103392,True,True,True
TXN103393,True,True,True
TXN103394,True,True,True
TXN103395,True,True,True
TXN103396,False,False,False
TXN103397,True,True,True
TXN103398,True,True,True
TXN103399,False,False,False
TXN103400,False,False,False
TXN103401,False,False,False
TXN103402,True,True,True
TXN103403,True,True,False
TXN103404,False,False,False
TXN103405,True,True,True
TXN103406,True,True,True
TXN103407,False,False,False
TXN103408,True,True,False
TXN103409,False,False,False
TXN103410,True,True,False
TXN103411,True,True,True
TXN103412,True,True,False
TXN103413,True,True,True
TXN103414,True,True,True
TXN103415,False,False,False
TXN103416,False,False,False
TXN103417,True,True,False
TXN103418,False,False,False
TXN103419,False,False,False
TXN103420,True,True,False
TXN103421,False,False,False
TXN103422,False,False,False
TXN103423,True,False,True
TXN103424,True,True,True
TXN103425,True,False,True
TXN103426,True,True,True
TXN103427,True,True,True
TXN103428,True,True,False
TXN103429,False,False,False
TXN103430,True,True,True
TXN103431,False,False,False
TXN103432,False,False,False
TXN103433,True,True,True
TXN103434,False,False,False
TXN103435,True,True,False
TXN103436,True,True,True
TXN103437,True,True,False
TXN103438,True,True,True
TXN103439,False,False,False
TXN103440,True,False,False
TXN103441,True,True,True
TXN103442,True,True,False
TXN103443,True,True,True
TXN103444,False,False,False
TXN103445,False,False,False
TXN103446,True,True,True
TXN103447,False,False,False
TXN103448,True,True,False
TXN103449,True,True,False
TXN103450,True,True,False
TXN103451,False,False,False
TXN103452,True,True,True
TXN103453,True,True,False
TXN103454,True,True,True
TXN103455,True,True,False
TXN103456,False,False,False
TXN103457,True,True,True
TXN103458,True,True,False
TXN103459,False,False,False
TXN103460,True,True,False
TXN103461,False,False,False
TXN103462,True,True,True
TXN103463,True,True,False
TXN103464,False,False,False
TXN103465,True,True,False
TXN103466,True,True,True
TXN103467,True,True,True
TXN103468,True,True,False
TXN103469,False,False,False
TXN103470,True,True,False
TXN103471,False,False,False
TXN103472,True,True,True
TXN103473,True,True,False
TXN103474,True,False,False
TXN103475,False,False,False
TXN103476,True,True,False
TXN103477,True,True,False
TXN103478,True,True,True
TXN103479,True,True,True
TXN103480,False,False,False
TXN103481,True,True,True
TXN103482,True,True,False
TXN103483,True,True,False
TXN103484,False,False,False
TXN103485,True,True,True
TXN103486,False,False,False
