transaction_id,support_ticket_exists,resolution
TXN102488,False,no_ticket_filed
TXN102489,False,no_ticket_filed
TXN102490,False,no_ticket_filed
TXN102491,False,no_ticket_filed
TXN102492,False,no_ticket_filed
TXN102493,True,customer_contacted_resolved
TXN102494,False,no_ticket_filed
TXN102495,False,no_ticket_filed
TXN102496,False,no_ticket_filed
TXN102497,False,no_ticket_filed
TXN102498,False,no_ticket_filed
TXN102499,True,customer_contacted_resolved
TXN102500,True,customer_contacted_resolved
TXN102501,False,no_ticket_filed
TXN102502,False,no_ticket_filed
TXN102503,True,customer_contacted_resolved
TXN102504,True,customer_contacted_resolved
TXN102505,False,no_ticket_filed
TXN102506,True,customer_contacted_resolved
TXN102507,False,no_ticket_filed
TXN102508,False,no_ticket_filed
TXN102509,False,no_ticket_filed
TXN102510,True,customer_contacted_resolved
TXN102511,True,customer_contacted_resolved
TXN102512,True,customer_contacted_resolved
TXN102513,True,customer_contacted_resolved
TXN102514,False,no_ticket_filed
TXN102515,False,no_ticket_filed
TXN102516,True,customer_contacted_resolved
TXN102517,True,customer_contacted_resolved
TXN102518,False,no_ticket_filed
TXN102519,False,no_ticket_filed
TXN102520,True,customer_contacted_resolved
TXN102521,False,no_ticket_filed
TXN102522,True,customer_contacted_resolved
TXN102523,True,customer_contacted_resolved
TXN102524,True,customer_contacted_resolved
TXN102525,False,no_ticket_filed
TXN102526,True,customer_contacted_resolved
TXN102527,True,customer_contacted_resolved
TXN102528,False,no_ticket_filed
TXN102529,False,no_ticket_filed
TXN102530,False,no_ticket_filed
TXN102531,True,customer_contacted_resolved
TXN102532,True,customer_contacted_resolved
TXN102533,True,customer_contacted_resolved
TXN102534,False,no_ticket_filed
TXN102535,True,customer_contacted_resolved
TXN102536,False,no_ticket_filed
TXN102537,False,no_ticket_filed
TXN102538,False,no_ticket_filed
TXN102539,False,no_ticket_filed
TXN102540,True,customer_contacted_resolved
TXN102541,False,no_ticket_filed
TXN102542,False,no_ticket_filed
TXN102543,True,customer_contacted_resolved
TXN102544,False,no_ticket_filed
TXN102545,False,no_ticket_filed
TXN102546,False,no_ticket_filed
TXN102547,False,no_ticket_filed
TXN102548,True,customer_contacted_resolved
TXN102549,True,customer_contacted_resolved
TXN102550,True,customer_contacted_resolved
TXN102551,False,no_ticket_filed
TXN102552,False,no_ticket_filed
TXN102553,False,no_ticket_filed
TXN102554,False,no_ticket_filed
TXN102555,True,customer_contacted_resolved
TXN102556,False,no_ticket_filed
TXN102557,False,no_ticket_filed
TXN102558,False,no_ticket_filed
TXN102559,False,no_ticket_filed
TXN102560,False,no_ticket_filed
TXN102561,False,no_ticket_filed
TXN102562,False,no_ticket_filed
TXN102563,False,no_ticket_filed
TXN102564,False,no_ticket_filed
TXN102565,False,no_ticket_filed
TXN102566,False,no_ticket_filed
TXN102567,True,customer_contacted_resolved
TXN102568,True,customer_contacted_resolved
TXN102569,False,no_ticket_filed
TXN102570,True,customer_contacted_resolved
TXN102571,True,customer_contacted_resolved
TXN102572,False,no_ticket_filed
TXN102573,True,customer_contacted_resolved
TXN102574,True,customer_contacted_resolved
TXN102575,True,customer_contacted_resolved
TXN102576,False,no_ticket_filed
TXN102577,False,no_ticket_filed
TXN102578,True,customer_contacted_resolved
TXN102579,False,no_ticket_filed
TXN102580,True,customer_contacted_resolved
TXN102581,False,no_ticket_filed
TXN102582,True,customer_contacted_resolved
TXN102583,True,customer_contacted_resolved
TXN102584,True,customer_contacted_resolved
TXN102585,True,customer_contacted_resolved
TXN102586,True,customer_contacted_resolved
TXN102587,False,no_ticket_filed
TXN102588,True,customer_contacted_resolved
TXN102589,True,customer_contacted_resolved
TXN102590,False,no_ticket_filed
TXN102591,False,no_ticket_filed
TXN102592,True,customer_contacted_resolved
TXN102593,False,no_ticket_filed
TXN102594,True,customer_contacted_resolved
TXN102595,False,no_ticket_filed
TXN102596,False,no_ticket_filed
TXN102597,False,no_ticket_filed
TXN102598,True,customer_contacted_resolved
TXN102599,True,customer_contacted_resolved
TXN102600,False,no_ticket_filed
TXN102601,True,customer_contacted_resolved
TXN102602,True,customer_contacted_resolved
TXN102603,True,customer_contacted_resolved
TXN102604,True,customer_contacted_resolved
TXN102605,False,no_ticket_filed
TXN102606,False,no_ticket_filed
TXN102607,False,no_ticket_filed
TXN102608,True,customer_contacted_resolved
TXN102609,False,no_ticket_filed
TXN102610,False,no_ticket_filed
TXN102611,True,customer_contacted_resolved
TXN102612,False,no_ticket_filed
TXN102613,True,customer_contacted_resolved
TXN102614,False,no_ticket_filed
TXN102615,False,no_ticket_filed
TXN102616,False,no_ticket_filed
TXN102617,True,customer_contacted_resolved
TXN102618,False,no_ticket_filed
TXN102619,False,no_ticket_filed
TXN102620,False,no_ticket_filed
TXN102621,False,no_ticket_filed
TXN102622,False,no_ticket_filed
TXN102623,False,no_ticket_filed
TXN102624,False,no_ticket_filed
TXN102625,False,no_ticket_filed
TXN102626,False,no_ticket_filed
TXN102627,True,customer_contacted_resolved
TXN102628,False,no_ticket_filed
TXN102629,True,customer_contacted_resolved
TXN102630,True,customer_contacted_resolved
TXN102631,True,customer_contacted_resolved
TXN102632,False,no_ticket_filed
TXN102633,False,no_ticket_filed
TXN102634,True,customer_contacted_resolved
TXN102635,True,customer_contacted_resolved
TXN102636,False,no_ticket_filed
TXN102637,False,no_ticket_filed
TXN102638,True,customer_contacted_resolved
TXN102639,False,no_ticket_filed
TXN102640,True,customer_contacted_resolved
TXN102641,False,no_ticket_filed
TXN102642,False,no_ticket_filed
TXN102643,False,no_ticket_filed
TXN102644,True,customer_contacted_resolved
TXN102645,True,customer_contacted_resolved
TXN102646,False,no_ticket_filed
TXN102647,True,customer_contacted_resolved
TXN102648,True,customer_contacted_resolved
TXN102649,True,customer_contacted_resolved
TXN102650,False,no_ticket_filed
TXN102651,False,no_ticket_filed
TXN102652,False,no_ticket_filed
TXN102653,False,no_ticket_filed
TXN102654,False,no_ticket_filed
TXN102655,False,no_ticket_filed
TXN102656,False,no_ticket_filed
TXN102657,True,customer_contacted_resolved
TXN102658,False,no_ticket_filed
TXN102659,True,customer_contacted_resolved
TXN102660,True,customer_contacted_resolved
TXN102661,False,no_ticket_filed
TXN102662,False,no_ticket_filed
TXN102663,True,customer_contacted_resolved
TXN102664,True,customer_contacted_resolved
TXN102665,True,customer_contacted_resolved
TXN102666,True,customer_contacted_resolved
TXN102667,False,no_ticket_filed
TXN102668,True,customer_contacted_resolved
TXN102669,True,customer_contacted_resolved
TXN102670,True,customer_contacted_resolved
TXN102671,False,no_ticket_filed
TXN102672,True,customer_contacted_resolved
TXN102673,True,customer_contacted_resolved
TXN102674,False,no_ticket_filed
TXN102675,True,customer_contacted_resolved
TXN102676,True,customer_contacted_resolved
TXN102677,False,no_ticket_filed
TXN102678,True,customer_contacted_resolved
TXN102679,False,no_ticket_filed
TXN102680,True,customer_contacted_resolved
TXN102681,True,customer_contacted_resolved
TXN102682,True,customer_contacted_resolved
TXN102683,False,no_ticket_filed
TXN102684,True,customer_contacted_resolved
TXN102685,False,no_ticket_filed
TXN102686,True,customer_contacted_resolved
TXN102687,False,no_ticket_filed
TXN102688,True,customer_contacted_resolved
TXN102689,True,customer_contacted_resolved
TXN102690,False,no_ticket_filed
TXN102691,False,no_ticket_filed
TXN102692,True,customer_contacted_resolved
TXN102693,False,no_ticket_filed
TXN102694,False,no_ticket_filed
TXN102695,False,no_ticket_filed
TXN102696,True,customer_contacted_resolved
TXN102697,False,no_ticket_filed
TXN102698,False,no_ticket_filed
TXN102699,True,customer_contacted_resolved
TXN102700,True,customer_contacted_resolved
TXN102701,False,no_ticket_filed
TXN102702,True,customer_contacted_resolved
TXN102703,True,customer_contacted_resolved
TXN102704,False,no_ticket_filed
TXN102705,True,customer_contacted_resolved
TXN102706,False,no_ticket_filed
TXN102707,False,no_ticket_filed
TXN102708,True,customer_contacted_resolved
TXN102709,True,customer_contacted_resolved
TXN102710,True,customer_contacted_resolved
TXN102711,False,no_ticket_filed
TXN102712,False,no_ticket_filed
TXN102713,True,customer_contacted_resolved
TXN102714,True,customer_contacted_resolved
TXN102715,True,customer_contacted_resolved
TXN102716,True,customer_contacted_resolved
TXN102717,True,customer_contacted_resolved
TXN102718,False,no_ticket_filed
TXN102719,False,no_ticket_filed
TXN102720,True,customer_contacted_resolved
TXN102721,True,customer_contacted_resolved
TXN102722,False,no_ticket_filed
TXN102723,True,customer_contacted_resolved
TXN102724,True,customer_contacted_resolved
TXN102725,True,customer_contacted_resolved
TXN102726,False,no_ticket_filed
TXN102727,True,customer_contacted_resolved
TXN102728,False,no_ticket_filed
TXN102729,False,no_ticket_filed
TXN102730,False,no_ticket_filed
TXN102731,False,no_ticket_filed
TXN102732,False,no_ticket_filed
TXN102733,False,no_ticket_filed
TXN102734,True,customer_contacted_resolved
TXN102735,False,no_ticket_filed
TXN102736,False,no_ticket_filed
TXN102737,False,no_ticket_filed
TXN102738,True,customer_contacted_resolved
TXN102739,False,no_ticket_filed
TXN102740,False,no_ticket_filed
TXN102741,True,customer_contacted_resolved
TXN102742,False,no_ticket_filed
TXN102743,False,no_ticket_filed
TXN102744,False,no_ticket_filed
TXN102745,False,no_ticket_filed
TXN102746,False,no_ticket_filed
TXN102747,True,customer_contacted_resolved
TXN102748,True,customer_contacted_resolved
TXN102749,True,customer_contacted_resolved
TXN102750,True,customer_contacted_resolved
TXN102751,False,no_ticket_filed
TXN102752,False,no_ticket_filed
TXN102753,False,no_ticket_filed
TXN102754,True,customer_contacted_resolved
TXN102755,False,no_ticket_filed
TXN102756,False,no_ticket_filed
TXN102757,False,no_ticket_filed
TXN102758,False,no_ticket_filed
TXN102759,False,no_ticket_filed
TXN102760,True,customer_contacted_resolved
TXN102761,False,no_ticket_filed
TXN102762,False,no_ticket_filed
TXN102763,False,no_ticket_filed
TXN102764,True,customer_contacted_resolved
TXN102765,False,no_ticket_filed
TXN102766,False,no_ticket_filed
TXN102767,True,customer_contacted_resolved
TXN102768,False,no_ticket_filed
TXN102769,False,no_ticket_filed
TXN102770,True,customer_contacted_resolved
TXN102771,True,customer_contacted_resolved
TXN102772,False,no_ticket_filed
TXN102773,False,no_ticket_filed
TXN102774,True,customer_contacted_resolved
TXN102775,True,customer_contacted_resolved
TXN102776,False,no_ticket_filed
TXN102777,True,customer_contacted_resolved
TXN102778,True,customer_contacted_resolved
TXN102779,False,no_ticket_filed
TXN102780,False,no_ticket_filed
TXN102781,True,customer_contacted_resolved
TXN102782,False,no_ticket_filed
TXN102783,True,customer_contacted_resolved
TXN102784,True,customer_contacted_resolved
TXN102785,True,customer_contacted_resolved
TXN102786,False,no_ticket_filed
TXN102787,False,no_ticket_filed
TXN102788,True,customer_contacted_resolved
TXN102789,True,customer_contacted_resolved
TXN102790,False,no_ticket_filed
TXN102791,True,customer_contacted_resolved
TXN102792,False,no_ticket_filed
TXN102793,False,no_ticket_filed
TXN102794,False,no_ticket_filed
TXN102795,False,no_ticket_filed
TXN102796,False,no_ticket_filed
TXN102797,False,no_ticket_filed
TXN102798,False,no_ticket_filed
TXN102799,True,customer_contacted_resolved
TXN102800,False,no_ticket_filed
TXN102801,True,customer_contacted_resolved
TXN102802,False,no_ticket_filed
TXN102803,True,customer_contacted_resolved
TXN102804,False,no_ticket_filed
TXN102805,False,no_ticket_filed
TXN102806,False,no_ticket_filed
TXN102807,True,customer_contacted_resolved
TXN102808,True,customer_contacted_resolved
TXN102809,True,customer_contacted_resolved
TXN102810,False,no_ticket_filed
TXN102811,False,no_ticket_filed
TXN102812,True,customer_contacted_resolved
TXN102813,True,customer_contacted_resolved
TXN102814,True,customer_contacted_resolved
TXN102815,False,no_ticket_filed
TXN102816,False,no_ticket_filed
TXN102817,False,no_ticket_filed
TXN102818,False,no_ticket_filed
TXN102819,True,customer_contacted_resolved
TXN102820,True,customer_contacted_resolved
TXN102821,False,no_ticket_filed
TXN102822,False,no_ticket_filed
TXN102823,True,customer_contacted_resolved
TXN102824,True,customer_contacted_resolved
TXN102825,True,customer_contacted_resolved
TXN102826,True,customer_contacted_resolved
TXN102827,False,no_ticket_filed
TXN102828,False,no_ticket_filed
TXN102829,True,customer_contacted_resolved
TXN102830,False,no_ticket_filed
TXN102831,True,customer_contacted_resolved
TXN102832,True,customer_contacted_resolved
TXN102833,False,no_ticket_filed
TXN102834,True,customer_contacted_resolved
TXN102835,False,no_ticket_filed
TXN102836,False,no_ticket_filed
TXN102837,True,customer_contacted_resolved
TXN102838,True,customer_contacted_resolved
TXN102839,False,no_ticket_filed
TXN102840,True,customer_contacted_resolved
TXN102841,False,no_ticket_filed
TXN102842,False,no_ticket_filed
TXN102843,False,no_ticket_filed
TXN102844,False,no_ticket_filed
TXN102845,False,no_ticket_filed
TXN102846,False,no_ticket_filed
TXN102847,True,customer_contacted_resolved
TXN102848,False,no_ticket_filed
TXN102849,False,no_ticket_filed
TXN102850,False,no_ticket_filed
TXN102851,False,no_ticket_filed
TXN102852,False,no_ticket_filed
TXN102853,False,no_ticket_filed
TXN102854,False,no_ticket_filed
TXN102855,True,customer_contacted_resolved
TXN102856,False,no_ticket_filed
TXN102857,False,no_ticket_filed
TXN102858,False,no_ticket_filed
TXN102859,False,no_ticket_filed
TXN102860,False,no_ticket_filed
TXN102861,False,no_ticket_filed
TXN102862,False,no_ticket_filed
TXN102863,False,no_ticket_filed
TXN102864,True,customer_contacted_resolved
TXN102865,True,customer_contacted_resolved
TXN102866,True,customer_contacted_resolved
TXN102867,True,customer_contacted_resolved
TXN102868,False,no_ticket_filed
TXN102869,False,no_ticket_filed
TXN102870,False,no_ticket_filed
TXN102871,True,customer_contacted_resolved
TXN102872,False,no_ticket_filed
TXN102873,True,customer_contacted_resolved
TXN102874,True,customer_contacted_resolved
TXN102875,False,no_ticket_filed
TXN102876,True,customer_contacted_resolved
TXN102877,True,customer_contacted_resolved
TXN102878,True,customer_contacted_resolved
TXN102879,True,customer_contacted_resolved
TXN102880,False,no_ticket_filed
TXN102881,False,no_ticket_filed
TXN102882,False,no_ticket_filed
TXN102883,True,customer_contacted_resolved
TXN102884,True,customer_contacted_resolved
TXN102885,False,no_ticket_filed
TXN102886,True,customer_contacted_resolved
TXN102887,True,customer_contacted_resolved
TXN102888,True,customer_contacted_resolved
TXN102889,True,customer_contacted_resolved
TXN102890,True,customer_contacted_resolved
TXN102891,False,no_ticket_filed
TXN102892,True,customer_contacted_resolved
TXN102893,True,customer_contacted_resolved
TXN102894,True,customer_contacted_resolved
TXN102895,True,customer_contacted_resolved
TXN102896,False,no_ticket_filed
TXN102897,False,no_ticket_filed
TXN102898,False,no_ticket_filed
TXN102899,True,customer_contacted_resolved
TXN102900,False,no_ticket_filed
TXN102901,False,no_ticket_filed
TXN102902,False,no_ticket_filed
TXN102903,True,customer_contacted_resolved
TXN102904,False,no_ticket_filed
TXN102905,False,no_ticket_filed
TXN102906,False,no_ticket_filed
TXN102907,True,customer_contacted_resolved
TXN102908,False,no_ticket_filed
TXN102909,True,customer_contacted_resolved
TXN102910,True,customer_contacted_resolved
TXN102911,True,customer_contacted_resolved
TXN102912,True,customer_contacted_resolved
TXN102913,False,no_ticket_filed
TXN102914,True,customer_contacted_resolved
TXN102915,False,no_ticket_filed
TXN102916,True,customer_contacted_resolved
TXN102917,True,customer_contacted_resolved
TXN102918,True,customer_contacted_resolved
TXN102919,True,customer_contacted_resolved
TXN102920,False,no_ticket_filed
TXN102921,False,no_ticket_filed
TXN102922,True,customer_contacted_resolved
TXN102923,True,customer_contacted_resolved
TXN102924,False,no_ticket_filed
TXN102925,True,customer_contacted_resolved
TXN102926,False,no_ticket_filed
TXN102927,False,no_ticket_filed
TXN102928,False,no_ticket_filed
TXN102929,False,no_ticket_filed
TXN102930,True,customer_contacted_resolved
TXN102931,False,no_ticket_filed
TXN102932,True,customer_contacted_resolved
TXN102933,True,customer_contacted_resolved
TXN102934,False,no_ticket_filed
TXN102935,True,customer_contacted_resolved
TXN102936,True,customer_contacted_resolved
TXN102937,True,customer_contacted_resolved
TXN102938,False,no_ticket_filed
TXN102939,True,customer_contacted_resolved
TXN102940,False,no_ticket_filed
TXN102941,True,customer_contacted_resolved
TXN102942,True,customer_contacted_resolved
TXN102943,False,no_ticket_filed
TXN102944,True,customer_contacted_resolved
TXN102945,True,customer_contacted_resolved
TXN102946,True,customer_contacted_resolved
TXN102947,False,no_ticket_filed
TXN102948,False,no_ticket_filed
TXN102949,True,customer_contacted_resolved
TXN102950,True,customer_contacted_resolved
TXN102951,False,no_ticket_filed
TXN102952,False,no_ticket_filed
TXN102953,False,no_ticket_filed
TXN102954,True,customer_contacted_resolved
TXN102955,False,no_ticket_filed
TXN102956,False,no_ticket_filed
TXN102957,False,no_ticket_filed
TXN102958,True,customer_contacted_resolved
TXN102959,True,customer_contacted_resolved
TXN102960,False,no_ticket_filed
TXN102961,True,customer_contacted_resolved
TXN102962,False,no_ticket_filed
TXN102963,False,no_ticket_filed
TXN102964,False,no_ticket_filed
TXN102965,False,no_ticket_filed
TXN102966,True,customer_contacted_resolved
TXN102967,True,customer_contacted_resolved
TXN102968,True,customer_contacted_resolved
TXN102969,False,no_ticket_filed
TXN102970,True,customer_contacted_resolved
TXN102971,True,customer_contacted_resolved
TXN102972,True,customer_contacted_resolved
TXN102973,True,customer_contacted_resolved
TXN102974,True,customer_contacted_resolved
TXN102975,False,no_ticket_filed
TXN102976,True,customer_contacted_resolved
TXN102977,False,no_ticket_filed
TXN102978,True,customer_contacted_resolved
TXN102979,False,no_ticket_filed
TXN102980,False,no_ticket_filed
TXN102981,True,customer_contacted_resolved
TXN102982,False,no_ticket_filed
TXN102983,False,no_ticket_filed
TXN102984,True,customer_contacted_resolved
TXN102985,True,customer_contacted_resolved
TXN102986,False,no_ticket_filed
TXN102987,False,no_ticket_filed
TXN102988,False,no_ticket_filed
TXN102989,False,no_ticket_filed
TXN102990,False,no_ticket_filed
TXN102991,True,customer_contacted_resolved
TXN102992,False,no_ticket_filed
TXN102993,False,no_ticket_filed
TXN102994,True,customer_contacted_resolved
TXN102995,False,no_ticket_filed
TXN102996,True,customer_contacted_resolved
TXN102997,False,no_ticket_filed
TXN102998,True,customer_contacted_resolved
TXN102999,True,customer_contacted_resolved
TXN103000,False,no_ticket_filed
TXN103001,False,no_ticket_filed
TXN103002,True,customer_contacted_resolved
TXN103003,True,customer_contacted_resolved
TXN103004,True,customer_contacted_resolved
TXN103005,False,no_ticket_filed
TXN103006,False,no_ticket_filed
TXN103007,False,no_ticket_filed
TXN103008,True,customer_contacted_resolved
TXN103009,False,no_ticket_filed
TXN103010,True,customer_contacted_resolved
TXN103011,False,no_ticket_filed
TXN103012,True,customer_contacted_resolved
TXN103013,False,no_ticket_filed
TXN103014,True,customer_contacted_resolved
TXN103015,True,customer_contacted_resolved
TXN103016,False,no_ticket_filed
TXN103017,True,customer_contacted_resolved
TXN103018,False,no_ticket_filed
TXN103019,True,customer_contacted_resolved
TXN103020,True,customer_contacted_resolved
TXN103021,False,no_ticket_filed
TXN103022,True,customer_contacted_resolved
TXN103023,True,customer_contacted_resolved
TXN103024,False,no_ticket_filed
TXN103025,False,no_ticket_filed
TXN103026,False,no_ticket_filed
TXN103027,False,no_ticket_filed
TXN103028,False,no_ticket_filed
TXN103029,False,no_ticket_filed
TXN103030,True,customer_contacted_resolved
TXN103031,True,customer_contacted_resolved
TXN103032,False,no_ticket_filed
TXN103033,False,no_ticket_filed
TXN103034,False,no_ticket_filed
TXN103035,True,customer_contacted_resolved
TXN103036,False,no_ticket_filed
TXN103037,True,customer_contacted_resolved
TXN103038,True,customer_contacted_resolved
TXN103039,True,customer_contacted_resolved
TXN103040,True,customer_contacted_resolved
TXN103041,True,customer_contacted_resolved
TXN103042,True,customer_contacted_resolved
TXN103043,False,no_ticket_filed
TXN103044,True,customer_contacted_resolved
TXN103045,True,customer_contacted_resolved
TXN103046,False,no_ticket_filed
TXN103047,False,no_ticket_filed
TXN103048,False,no_ticket_filed
TXN103049,True,customer_contacted_resolved
TXN103050,True,customer_contacted_resolved
TXN103051,True,customer_contacted_resolved
TXN103052,True,customer_contacted_resolved
TXN103053,False,no_ticket_filed
TXN103054,True,customer_contacted_resolved
TXN103055,False,no_ticket_filed
TXN103056,False,no_ticket_filed
TXN103057,True,customer_contacted_resolved
TXN103058,True,customer_contacted_resolved
TXN103059,False,no_ticket_filed
TXN103060,False,no_ticket_filed
TXN103061,True,customer_contacted_resolved
TXN103062,False,no_ticket_filed
TXN103063,True,customer_contacted_resolved
TXN103064,False,no_ticket_filed
TXN103065,True,customer_contacted_resolved
TXN103066,False,no_ticket_filed
TXN103067,False,no_ticket_filed
TXN103068,True,customer_contacted_resolved
TXN103069,True,customer_contacted_resolved
TXN103070,True,customer_contacted_resolved
TXN103071,False,no_ticket_filed
TXN103072,True,customer_contacted_resolved
TXN103073,False,no_ticket_filed
TXN103074,False,no_ticket_filed
TXN103075,False,no_ticket_filed
TXN103076,True,customer_contacted_resolved
TXN103077,True,customer_contacted_resolved
TXN103078,False,no_ticket_filed
TXN103079,True,customer_contacted_resolved
TXN103080,True,customer_contacted_resolved
TXN103081,True,customer_contacted_resolved
TXN103082,False,no_ticket_filed
TXN103083,False,no_ticket_filed
TXN103084,True,customer_contacted_resolved
TXN103085,True,customer_contacted_resolved
TXN103086,True,customer_contacted_resolved
TXN103087,False,no_ticket_filed
TXN103088,False,no_ticket_filed
TXN103089,False,no_ticket_filed
TXN103090,True,customer_contacted_resolved
TXN103091,False,no_ticket_filed
TXN103092,True,customer_contacted_resolved
TXN103093,False,no_ticket_filed
TXN103094,True,customer_contacted_resolved
TXN103095,False,no_ticket_filed
TXN103096,False,no_ticket_filed
TXN103097,False,no_ticket_filed
TXN103098,False,no_ticket_filed
TXN103099,True,customer_contacted_resolved
TXN103100,False,no_ticket_filed
TXN103101,True,customer_contacted_resolved
TXN103102,True,customer_contacted_resolved
TXN103103,False,no_ticket_filed
TXN103104,True,customer_contacted_resolved
TXN103105,False,no_ticket_filed
TXN103106,False,no_ticket_filed
TXN103107,True,customer_contacted_resolved
TXN103108,True,customer_contacted_resolved
TXN103109,True,customer_contacted_resolved
TXN103110,False,no_ticket_filed
TXN103111,True,customer_contacted_resolved
TXN103112,False,no_ticket_filed
TXN103113,False,no_ticket_filed
TXN103114,False,no_ticket_filed
TXN103115,False,no_ticket_filed
TXN103116,False,no_ticket_filed
TXN103117,False,no_ticket_filed
TXN103118,True,customer_contacted_resolved
TXN103119,False,no_ticket_filed
TXN103120,True,customer_contacted_resolved
TXN103121,True,customer_contacted_resolved
TXN103122,False,no_ticket_filed
TXN103123,True,customer_contacted_resolved
TXN103124,False,no_ticket_filed
TXN103125,False,no_ticket_filed
TXN103126,False,no_ticket_filed
TXN103127,True,customer_contacted_resolved
TXN103128,True,customer_contacted_resolved
TXN103129,True,customer_contacted_resolved
TXN103130,True,customer_contacted_resolved
TXN103131,True,customer_contacted_resolved
TXN103132,False,no_ticket_filed
TXN103133,True,customer_contacted_resolved
TXN103134,True,customer_contacted_resolved
TXN103135,True,customer_contacted_resolved
TXN103136,False,no_ticket_filed
TXN103137,True,customer_contacted_resolved
TXN103138,True,customer_contacted_resolved
TXN103139,False,no_ticket_filed
TXN103140,True,customer_contacted_resolved
TXN103141,True,customer_contacted_resolved
TXN103142,True,customer_contacted_resolved
TXN103143,False,no_ticket_filed
TXN103144,True,customer_contacted_resolved
TXN103145,False,no_ticket_filed
TXN103146,True,customer_contacted_resolved
TXN103147,True,customer_contacted_resolved
TXN103148,False,no_ticket_filed
TXN103149,False,no_ticket_filed
TXN103150,True,customer_contacted_resolved
TXN103151,False,no_ticket_filed
TXN103152,False,no_ticket_filed
TXN103153,False,no_ticket_filed
TXN103154,True,customer_contacted_resolved
TXN103155,False,no_ticket_filed
TXN103156,True,customer_contacted_resolved
TXN103157,False,no_ticket_filed
TXN103158,False,no_ticket_filed
TXN103159,False,no_ticket_filed
TXN103160,False,no_ticket_filed
TXN103161,False,no_ticket_filed
TXN103162,False,no_ticket_filed
TXN103163,True,customer_contacted_resolved
TXN103164,True,customer_contacted_resolved
TXN103165,False,no_ticket_filed
TXN103166,False,no_ticket_filed
TXN103167,False,no_ticket_filed
TXN103168,False,no_ticket_filed
TXN103169,True,customer_contacted_resolved
TXN103170,False,no_ticket_filed
TXN103171,False,no_ticket_filed
TXN103172,False,no_ticket_filed
TXN103173,True,customer_contacted_resolved
TXN103174,True,customer_contacted_resolved
TXN103175,True,customer_contacted_resolved
TXN103176,False,no_ticket_filed
TXN103177,False,no_ticket_filed
TXN103178,True,customer_contacted_resolved
TXN103179,False,no_ticket_filed
TXN103180,True,customer_contacted_resolved
TXN103181,True,customer_contacted_resolved
TXN103182,False,no_ticket_filed
TXN103183,False,no_ticket_filed
TXN103184,True,customer_contacted_resolved
TXN103185,False,no_ticket_filed
TXN103186,False,no_ticket_filed
TXN103187,False,no_ticket_filed
TXN103188,False,no_ticket_filed
TXN103189,False,no_ticket_filed
TXN103190,True,customer_contacted_resolved
TXN103191,True,customer_contacted_resolved
TXN103192,True,customer_contacted_resolved
TXN103193,False,no_ticket_filed
TXN103194,False,no_ticket_filed
TXN103195,True,customer_contacted_resolved
TXN103196,False,no_ticket_filed
TXN103197,True,customer_contacted_resolved
TXN103198,False,no_ticket_filed
TXN103199,True,customer_contacted_resolved
TXN103200,True,customer_contacted_resolved
TXN103201,False,no_ticket_filed
TXN103202,False,no_ticket_filed
TXN103203,False,no_ticket_filed
TXN103204,False,no_ticket_filed
TXN103205,False,no_ticket_filed
TXN103206,False,no_ticket_filed
TXN103207,False,no_ticket_filed
TXN103208,True,customer_contacted_resolved
TXN103209,False,no_ticket_filed
TXN103210,True,customer_contacted_resolved
TXN103211,False,no_ticket_filed
TXN103212,True,customer_contacted_resolved
TXN103213,False,no_ticket_filed
TXN103214,True,customer_contacted_resolved
TXN103215,True,customer_contacted_resolved
TXN103216,True,customer_contacted_resolved
TXN103217,True,customer_contacted_resolved
TXN103218,True,customer_contacted_resolved
TXN103219,False,no_ticket_filed
TXN103220,True,customer_contacted_resolved
TXN103221,False,no_ticket_filed
TXN103222,True,customer_contacted_resolved
TXN103223,True,customer_contacted_resolved
TXN103224,True,customer_contacted_resolved
TXN103225,False,no_ticket_filed
TXN103226,False,no_ticket_filed
TXN103227,False,no_ticket_filed
TXN103228,False,no_ticket_filed
TXN103229,False,no_ticket_filed
TXN103230,False,no_ticket_filed
TXN103231,False,no_ticket_filed
TXN103232,True,customer_contacted_resolved
TXN103233,False,no_ticket_filed
TXN103234,False,no_ticket_filed
TXN103235,True,customer_contacted_resolved
TXN103236,False,no_ticket_filed
TXN103237,False,no_ticket_filed
TXN103238,False,no_ticket_filed
TXN103239,True,customer_contacted_resolved
TXN103240,False,no_ticket_filed
TXN103241,True,customer_contacted_resolved
TXN103242,False,no_ticket_filed
TXN103243,True,customer_contacted_resolved
TXN103244,False,no_ticket_filed
TXN103245,False,no_ticket_filed
TXN103246,True,customer_contacted_resolved
TXN103247,True,customer_contacted_resolved
TXN103248,False,no_ticket_filed
TXN103249,True,customer_contacted_resolved
TXN103250,True,customer_contacted_resolved
TXN103251,True,customer_contacted_resolved
TXN103252,False,no_ticket_filed
TXN103253,False,no_ticket_filed
TXN103254,True,customer_contacted_resolved
TXN103255,False,no_ticket_filed
TXN103256,True,customer_contacted_resolved
TXN103257,True,customer_contacted_resolved
TXN103258,True,customer_contacted_resolved
TXN103259,True,customer_contacted_resolved
TXN103260,True,customer_contacted_resolved
TXN103261,True,customer_contacted_resolved
TXN103262,False,no_ticket_filed
TXN103263,True,customer_contacted_resolved
TXN103264,True,customer_contacted_resolved
TXN103265,True,customer_contacted_resolved
TXN103266,False,no_ticket_filed
